											Enter value for : ATTRIBUTE15	
	UC3000050001	Purchased item	原材料;電控外購件;控制類;步進驅動器;220V;6A;MS-L3;研控	0		EA	PYU		孫明,	0		
	UC3000050002	Purchased item	原材料;電控外購件;控制類;步進驅動器;電壓:48V;最大電流:7.2A;型號:2CM880;品牌:步科	0		EA	PYU		何艷玲,	2		
	UC3000050003	Purchased item	原材料;電控外購件;控制類;步進驅動器;電壓:DC24V-70V;最大電流:8A;型號:FM860-LA-000;品牌:步科	0		EA	PYU		汪永恒,	0		
	UC3000050004	Purchased item	原材料;電控外購件;控制類;步進驅動器;電壓:24-70VDC;最大電流:8A;型號:3CM880;品牌:步科	0		EA	PYU		孟蘇龍,	0		
	UC3000050005	Purchased item	原材料;電控外購件;控制類;步進驅動器;電壓:24V-50VDC;最大電流:4.5A;型號:2CM545;品牌:步科	0		EA	PYU		汪永恒,	0		
	UC3000050006	Purchased item	原材料;電控外購件;控制類;步進驅動器;電壓:18V-80V;最大電流:7.2A;型號:MA860H;品牌:時代超群	0		EA	PYU		胡龍飛,	14		
	UC3000050007	Purchased item	原材料;電控外購件;控制類;步進驅動器;電壓:220V;最大電流:6.8A;型號:ZM-3722（含上位機信號電纜）;品牌:時代超群	0		EA	PYU		宋佳驥,jiaji.song	0		
	UC3000050008	Purchased item	原材料;電控外購件;控制類;步進驅動器;電壓:12-48VDC;最大電流:3A;型號:Y2SD1R5;品牌:凱福科技	0		EA	PYU		孫明,	0		
	UC3000050009	Purchased item	原材料;電控外購件;控制類;步進驅動器;電壓:20-50VDC;最大電流:4.2A;型號:DM542;品牌:雷賽智能	0		EA	PYU		孫明,	0		
	UC3000050010	Purchased item	原材料;電控外購件;控制類;步進驅動器;電壓:24-50VDC;最大電流:5A;型號:NT60PLUS;品牌:銳特	0		EA	PYU		任青閣,	0		
	UC3000050011	Purchased item	原材料;電控外購件;控制類;步進驅動器;電壓:50v;最大電流:5.6A;型號:DM556;品牌:雷賽	0		EA	PYU		彭開宏,cox.peng	0		
	UC3000050012	Purchased item	原材料;電控外購件;控制類;步進驅動器;電壓:24-48V;最大電流:6A;型號:CL57D;品牌:雷塞	0		EA	PYU		汪永恒,	0		
	UC3000050013	Purchased item	原材料;電控外購件;控制類;步進驅動器;電壓:24V;最大電流:3A;型號:EXRS-C1-N;品牌:米思米	0		EA	PYU		彭開宏,cox.peng	0		
	UC3000050014	Purchased item	原材料;電控外購件;控制類;步進驅動器;電壓:24v;最大電流:3A;型號:EXRS-P1;品牌:米思米	0		EA	PYU		彭開宏,cox.peng	0		
	UC3000050015	Purchased item	原材料;電控外購件;控制類;步進驅動器;電壓:18-80VDC;最大電流:4.5A;型號:DM845;品牌:無	0		EA	PYU		吳冀遠,circle.wu	0		
	UC3000050016	Purchased item	原材料;電控外購件;控制類;步進驅動器;電壓:18-75VDC;最大電流:5.0A;型號:DE57;中空閉環步進驅動器;品牌:無	0		EA	PYU		汪永恒,	4		
	UC3000050017	Purchased item	原材料;電控外購件;控制類;步進驅動器;電壓:24V;最大電流:DM-A-420;型號:2.2A;品牌:無	0		EA	PYU		李科雄,	0		
	UC3000050019	Purchased item	原材料;電控外購件;控制類;步進驅動器;電壓:220V;最大電流:120W;型號:US-52;品牌:無	0		EA	PYU		孫輝,sunhui.sun	0		
	UC3000050020	Purchased item	原材料;電控外購件;控制類;步進驅動器;電壓:48V;最大電流:10.8A;型號:ZM-6618（含電位器）;品牌:時代超群	0		EA	PYU		楊緒亮,xuliang.yang	3		
